name,item_id,original_price,price,discount,rating,review,location,seller_name,seller_id,item_sold,item_url,image_url
Arduino Uno Rev3 Development Board for Project Development and Prototyping with USB Cable,423450944,-1.0,967.0,,0.0,0,Rajshahi,BD Trend House,700507911013,0,//www.daraz.com.bd/products/usb-arduino-uno-rev3-i423450944.html,https://static-01.daraz.com.bd/p/c65a87750625054c8e10830cd967191f.jpg
Twinmos SATA solid sata driver,422261109,-1.0,2250.0,,0.0,0,Mymensingh, khan shop,700746880052,0,//www.daraz.com.bd/products/twinmos-sata-sata-i422261109.html,https://static-01.daraz.com.bd/p/5dd678b6452084cc36f5519e0b733621.jpg
High-Performance Laptop Keyboard Protector For Any 15.6-Inch Laptop - Essential Protection For Your Device,198181161,120.0,74.0,,4.07,189,Dhaka,Gadget Accessories24,700508799899,1.2K,//www.daraz.com.bd/products/high-performance-laptop-keyboard-protector-for-any-156-inch-laptop-essential-protection-for-your-device-i198181161.html,https://static-01.daraz.com.bd/p/9be7ea5306beaef097525080b1d04365.jpg
Ultra-Slim Designed Usb Computer Desktop Keyboard With Bangla Alphabets - Sleek And Functional Keyboard For Desktop Use,133608342,600.0,358.0,,4.19,294,Dhaka,Matroy,700506438009,2.2K,//www.daraz.com.bd/products/ultra-slim-designed-usb-computer-desktop-keyboard-with-bangla-alphabets-sleek-and-functional-keyboard-for-desktop-use-i133608342.html,https://static-01.daraz.com.bd/p/179b71a2dc788d846de5694219816454.jpg
Computer Laptop Stand Portable Multi Purpose Flexible Adjustment Tablet Computer Stand Desktop Elevated Rack Heat Dissipation,422201588,890.0,419.0,,0.0,0,Dhaka,Priyo eStore,700520379343,0,//www.daraz.com.bd/products/-i422201588.html,https://static-01.daraz.com.bd/p/6920cf6401bf264815521908a75c9450.jpg
(Gadgetdream ) Laptop Stand Creative Folding Storage Bracket Adjustable Foldable Laptop Stand Non-Slip Desktop Notebook Holder - Laptop Table,168938439,1250.0,389.0,,4.48,534,Dhaka,Gadget dream,1021175,2.8K,//www.daraz.com.bd/products/gadgetdream-laptop-stand-creative-folding-storage-bracket-adjustable-foldable-laptop-stand-non-slip-desktop-notebook-holder-laptop-table-i168938439.html,https://static-01.daraz.com.bd/p/e9e173a1382c22c74952351c66d82b02.jpg
GATERON New G Pro 3.0 Yellow Switch Pro3.0 Silver Brown Mechanical Keyboard Accessories Spotlight Upper Cover Prelubrication,420195003,3768.0,1658.0,,0.0,0,Overseas,Bundle and Save,700705504460,0,//www.daraz.com.bd/products/ammoo-gateron-g-pro-30-i420195003.html,https://bd-live-21.slatic.net/kf/S7b0a9c0897204b6ea71d91911a049b18Q.jpg
Baseus F01B Tri-Mode Wireless Mouse,426242457,1950.0,1840.0,,0.0,0,Dhaka,Rezoan's Gadget & Accessories ,700715408125,0,//www.daraz.com.bd/products/baseus-f01b-tri-mode-wireless-mouse-i426242457.html,https://static-01.daraz.com.bd/p/546a2ae8c2d7eb252ee4d8fb5f0018f5.jpg
Girls School Backpack Laptop Travel Bag With Usb Charging Port Water Resistant Casual Daypack,399597797,990.0,799.0,,0.0,0,Dhaka,Prima Store,700509744001,14,//www.daraz.com.bd/products/usb-i399597797.html,https://static-01.daraz.com.bd/p/a9426388c08fd5c96b757fed9c58174d.jpg
DoomHot WiFi Repeat-er 300Mbps Wi-Fi Signal Amplifi-er 5G Wireless Range Extend-er 6 Antenna WiFi Signal Boost-er Network Routers Network Extend-er for AP Router Range,424504854,2698.0,1569.0,,0.0,0,Dhaka,DoomHot,700508496299,0,//www.daraz.com.bd/products/300mbps-er-5g-6-wifi-er-i424504854.html,https://static-01.daraz.com.bd/p/c34bab6f8772ab081f1b018f62a24be9.jpg
Portable Foldable Home Laptop/Notebook Stand Desk/Table for Study,321078493,-1.0,447.0,,4.46,46,Dhaka,Panoptic BD,700549701373,185,//www.daraz.com.bd/products/-i321078493.html,https://static-01.daraz.com.bd/p/4a7bcef84904ab3883b6ebbef9ace546.jpg
"Upgrade Your Gaming Setup with the Large Gaming Mouse Pad, Measuring 27x12 inches. Available in Various Colors, it Offers Optimal Surface Area and Precision Tracking for the Best Gaming Experience.",299750409,290.0,250.0,,4.59,292,Dhaka,BM Technology 2,700535223966,1.2K,//www.daraz.com.bd/products/upgrade-your-gaming-setup-with-the-large-gaming-mouse-pad-measuring-27x12-inches-available-in-various-colors-it-offers-optimal-surface-area-and-precision-tracking-for-the-best-gaming-experience-i299750409.html,https://static-01.daraz.com.bd/p/b249da6272e5ee8fc46b210899d49c94.jpg
Premium Laptop Sleeve Bag up to 15.6 Inch,342320263,930.0,450.0,,4.31,155,Dhaka,7X,700531356793,783,//www.daraz.com.bd/products/156-i342320263.html,https://static-01.daraz.com.bd/p/f37c8b424372086f170332b811c98212.jpg
ASUS ROG Mouse Pad Gaming Mouse Pad PC Gamer Computer Large Mousepad XL Mouse Carpet Office Desk Mat,291554413,700.0,299.0,,4.65,34,Dhaka,Altab IT,700520730085,264,//www.daraz.com.bd/products/asus-rog-mouse-pad-gaming-mouse-pad-pc-gamer-computer-large-mousepad-xl-mouse-carpet-office-desk-mat-i291554413.html,https://static-01.daraz.com.bd/p/59270c7a986dde42dfbc7044327fcca9.jpg
"Enhance Typing Experience With Keybord, Fastkey Lk 04 Keybord For Windows Android Laptop - Improve Typing Speed And Accuracy",293834542,600.0,389.0,,4.23,132,Rajshahi,A'awan,700526391754,711,//www.daraz.com.bd/products/enhance-typing-experience-with-keyboard-fast-key-lk-04-keyword-for-windows-android-laptop-improve-typing-speed-and-accuracy-i293834542.html,https://static-01.daraz.com.bd/p/266ea7f7350d84323f95d56173b19bdd.jpg
VEIKK Creator Pop VK430 4x3 Inch Ultra-thin Portable OSU! Tablet Digital Drawing Tablet Graphics Tablet with 8192 Levels  Stylus and 4 Customized Express Keys,231617178,2499.0,2355.0,,4.71,80,Dhaka,VEIKK,700508760751,431,//www.daraz.com.bd/products/veikk-pop-vk430-4x3-osu-8192-4-i231617178.html,https://static-01.daraz.com.bd/p/fb7afd3d87ea43e5ffb3c0bdaaf4c8dc.jpg
Manmohan Jadu Malam 11gm,312990774,250.0,58.0,,4.47,78,Khulna,New Insaf Shop,700508799700,1.3K,//www.daraz.com.bd/products/11-i312990774.html,https://static-01.daraz.com.bd/p/a09016dc29b2ddc16d3d8e4ff4d7e7dc.jpg
"1:12 Dollhouse Toy Mini Simulation Laptop Phone Tablet Ipad Accessories Fit Barbies,BJD,Blythe Doll Children's Gift Girl DIY Toy",426237406,922.0,207.0,,0.0,0,Overseas,Bundle and Save,700705504460,0,//www.daraz.com.bd/products/bjd-blythe-diy-i426237406.html,https://bd-live-21.slatic.net/kf/S16b16a0050d6450fa438e4593f53e8f3R.jpg
Adata DDR3L 8GB 1600Mhz / PC3L-12800s CL11 204Pin SODIMM Laptop Ram With 02 Year Replace Warranty,244419745,3001.0,850.0,,4.49,80,Dhaka,BEST & CHEAP COMPUTER,700509324184,467,//www.daraz.com.bd/products/adata-ddr3l-8gb-1600mhzpc3l-12800s-cl11-204pin-sodimm-ram-02-i244419745.html,https://static-01.daraz.com.bd/p/f978b2858eaab3cf0e28867da3ec35aa.jpg
1080p Video Capture Card - Hdmi To Usb Usb 3.0 Audio Video Recording for Streaming  Live Stream Broadcast  hdmi capture,344021836,-1.0,582.0,,4.67,6,Chattogram,Gift Zone(CTG),1025664,60,//www.daraz.com.bd/products/hdmi-1080p-hdmi-usb-usb-30-i344021836.html,https://static-01.daraz.com.bd/p/0835721ae0c05992d7dcf2252b0a1d59.jpg
Baseus Hub 5 in 1 Type-c Multi Functional UltraJoy 4k 60hz Series AIR For macbook Laptop,418584174,4000.0,3749.0,,0.0,0,Dhaka,Aladin Gadgets Mall,700505103081,0,//www.daraz.com.bd/products/5-1-i418584174.html,https://static-01.daraz.com.bd/p/51f05a446898e9caf0484da8ae5a2b43.jpg
Epson EcoTank L3250 A4 Wi-Fi Multifunction InkTank Printer,418534870,-1.0,21000.0,,0.0,0,Dhaka,Grow-More Technology,700737968342,0,//www.daraz.com.bd/products/epson-l3250-a4-wi-fi-i418534870.html,https://static-01.daraz.com.bd/p/0a6227bc67fb62b71ba49a707ed5750f.jpg
Screen Cleaning Kit Cleaner Laptops Computers LCD LED Monitors TV Plasma Screen,130794495,180.0,97.0,,4.0,45,Dhaka,Bright star,1005203,427,//www.daraz.com.bd/products/lcd-led-i130794495.html,https://static-01.daraz.com.bd/p/a5242647aa0495ebe3472aef5759f6f8.jpg
"Qbits Rover X2 Intel Core™ i5-12450H (2.0 GHz to 4.40 GHz, 8 cores, 12 threads, 12 MB Intel Smart Cache) with 16GB DDR4 RAM 500GB M.2 NVMe SSD",413433340,-1.0,52999.0,,0.0,0,Dhaka,Qbits,700535937145,0,//www.daraz.com.bd/products/qbits-rover-x2-intel-core-i5-12450h-20-ghz-to-440-ghz-8-cores-12-threads-12-mb-intel-smart-cache-with16gb-ddr4-ram-500gb-m2-nvme-ssd-i413433340.html,https://static-01.daraz.com.bd/p/2bdfe208de6865946297bc082f8f75f8.png
I8-B Wireless Rechargable Backlit Mini Keyboard With Touchpad Mouse - For Android Tv Box / Smart Tv Box - Keyboard - Wireless Keyboard,100946995,-1.0,697.0,,4.49,414,Dhaka,Gadgets Sense,4401,1.9K,//www.daraz.com.bd/products/i8-b-wireless-rechargable-backlit-mini-keyboard-with-touchpad-mouse-for-android-tv-box-smart-tv-box-keyboard-wireless-keyboard-i100946995.html,https://static-01.daraz.com.bd/p/52813d02756ffadf6dc73da075f6a5c1.png
Hunter Micro Wolf L-16 Gaming Mouse Pad,314341623,85.0,60.0,,4.75,69,Chattogram,GADGET CORNER CHATTOGRAM (CTG),700508805775,465,//www.daraz.com.bd/products/hunter-l-16-i314341623.html,https://static-01.daraz.com.bd/p/d1a498387b90471eed748ea733026cab.jpg
Loupin  Backpack For Men Women Unisex Stylish Bag For Boys  Backpack School bag For Men Backpack Daypack BookBags Laptop Bag,425161441,1750.0,970.0,,0.0,0,Dhaka,baby bag house,700744384291,0,//www.daraz.com.bd/products/loupin-i425161441.html,https://static-01.daraz.com.bd/p/fe3e6d5e917d41f343cad92d35cd9317.jpg
30 Meter Cat 6 Gigabit Ethernet Cable Network Cable LAN Adapter Internet Copper Twisted Wire LAN Cable Plug Connector for Laptop Mac PC WIFI CC Camera Smart TV Box Android,284742063,630.0,589.0,,4.78,202,Dhaka,Carbon Shop,700526751094,820,//www.daraz.com.bd/products/-i284742063.html,https://static-01.daraz.com.bd/p/d36fc83d621a62ef7016d9f73ac1b3a9.jpg
V8 Transparent RGB Light Bluetooth 5.0 Portable Wireless Speaker,419181896,2200.0,1399.0,,0.0,0,Dhaka,Sugar Lifestyle,700742288608,0,//www.daraz.com.bd/products/v8-rgb-50-i419181896.html,https://bd-live-21.slatic.net/kf/S503a2ac793a9416b89ff3eb2707493feK.jpg
Walton Wired Keyboard & Mouse Combo Super Saver Pack,258891437,-1.0,675.0,,4.36,451,Dhaka,Walton Accessories,700507935002,2.0K,//www.daraz.com.bd/products/walton-i258891437.html,https://static-01.daraz.com.bd/p/e6fa048fd22c8e8fbb8314c37591d6ec.jpg
ASUS VivoBook 15 X515JA-EJ2820W 10TH Gen Core i5 8GB RAM 1TB HDD 15.6 Inch Laptop,341192022,66000.0,64787.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-ej2820w-10th-gen-core-i5-8gb-ram-1tb-hdd-156-inch-laptop-i341192022.html,https://static-01.daraz.com.bd/p/477b20f1f42fd99ea78961cd9e961649.jpg
ASUS VivoBook 15 X515JA-BQ3552W 10th Gen Intel Core i5-1035G1 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,341180930,62500.0,61690.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-bq3552w-10th-gen-intel-core-i5-1035g1-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i341180930.html,https://static-01.daraz.com.bd/p/d9f48dfb3fc08064d9fbbb9399d49c40.jpg
ASUS VivoBook S15 S513EA-L13073W 11th Gen Intel Core i5-1135G7 8GB RAM 512GB SSD 15.6 Inch FHD OLED Laptop,340786369,93200.0,83200.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobookea-l13073w-11th-gen-intel-core-i5-1135g7-8gb-ram-512gb-ssd-156-inch-fhd-oled-laptop-i340786369.html,https://static-01.daraz.com.bd/p/323c879ad68e50b1325a6b65da1e1278.jpg
ASUS Vivobook E410MA-EB1420T Intel Celeron N4020 4GB RAM 512GB SSD 14 Inch FHD Laptop,340636951,45000.0,43200.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-e410ma-eb1420t-intel-celeron-n4020-4gb-ram-512gb-ssd-14-inch-fhd-laptop-i340636951.html,https://static-01.daraz.com.bd/p/b6b4a0854baac5e3b96002c6bbc04ce9.jpg
ASUS VivoBook 15 X515EA-BQ2313W 11th Gen Intel Core i5-1135G7 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,340315386,75500.0,71600.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2313w-11th-gen-intel-core-i5-1135g7-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i340315386.html,https://static-01.daraz.com.bd/p/a201e0f0a68dfe97eee812e51b1f915d.jpg
ASUS VivoBook X515EA-BQ1097T 11th Gen Intel Core i3-1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,340313884,59399.0,54900.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-x515ea-bq1097t-11th-gen-intel-core-i3-1115g4-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i340313884.html,https://static-01.daraz.com.bd/p/199c0e87470de72d564332acc2244346.jpg
ASUS Vivobook 15 M1502IA-EJ388W Ryzen 5-4600H 8GB RAM 512GB SSD 15.6 FHD Laptop,340216738,77500.0,74900.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/asus-vivobook-15-m1502ia-ej388w-ryzen-5-4600h-8gb-ram-512gb-ssd-156-fhd-laptop-i340216738.html,https://static-01.daraz.com.bd/p/14733a8125bb62c2b757445b2694feaa.jpg
"Chuwi CoreBook XPro 15.6 Inch i3-1215U 3.3 to 4.4GHz, 16GB, 512GB, Win11 Laptop",336029058,75000.0,62000.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/chuwi-corebook-xpro-156-inch-i3-1215u-33-to-44ghz-16gb-512gb-win11-laptop-i336029058.html,https://static-01.daraz.com.bd/p/e918738a94c68c4328036437a189132a.png
"Chuwi CoreBook XPro 15.6 Inch i3-1215U 3.3 to 4.4GHz, 16GB, 512GB, Win11 Laptop",336026414,75000.0,61950.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/chuwi-corebook-xpro-156-inch-i3-1215u-33-to-44ghz-16gb-512gb-win11-laptop-i336026414.html,https://static-01.daraz.com.bd/p/e918738a94c68c4328036437a189132a.png
"Chuwi CoreBook XPro 15.6 Inch i3-1215U 3.3 to 4.4GHz, 16GB, 512GB, Win11 Laptop",336026413,75000.0,61900.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/chuwi-corebook-xpro-156-inch-i3-1215u-33-to-44ghz-16gb-512gb-win11-laptop-i336026413.html,https://static-01.daraz.com.bd/p/e918738a94c68c4328036437a189132a.png
"Chuwi CoreBook XPro 15.6 Inch i3-1215U 3.3 to 4.4GHz, 16GB, 512GB, Win11 Laptop",336023663,75000.0,62050.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/chuwi-corebook-xpro-156-inch-i3-1215u-33-to-44ghz-16gb-512gb-win11-laptop-i336023663.html,https://static-01.daraz.com.bd/p/e918738a94c68c4328036437a189132a.png
"Chuwi GemiBook Plus 15.6 Inch N100 3.4GHz, 8GB, 256GB, Win11 Laptop",336012828,45000.0,36150.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/chuwi-gemibook-plus-156-inch-n100-34ghz-8gb-256gb-win11-laptop-i336012828.html,https://static-01.daraz.com.bd/p/69f28f54cf6ebc4a93e73cfd07750d6a.png
"Chuwi GemiBook Plus 15.6 Inch N100 3.4GHz, 8GB, 256GB, Win11 Laptop",336005751,45000.0,36100.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/chuwi-gemibook-plus-156-inch-n100-34ghz-8gb-256gb-win11-laptop-i336005751.html,https://static-01.daraz.com.bd/p/69f28f54cf6ebc4a93e73cfd07750d6a.png
ASUS VivoBook 14 X415EA-EK615W 11Th Gen Core I3-1115G4 4GB RAM 256GB SSD 14.Inch FHD Laptop,334203692,65000.0,53850.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-14-x415ea-ek615w-11th-gen-core-i3-1115g4-4gb-ram-256gb-ssd-14inch-fhd-laptop-i334203692.html,https://static-01.daraz.com.bd/p/3e62e4dc90220ab9253bdbca29bf4cff.png
Asus VivoBook S15 OLED S513EA-L13073W 11th Gen Core i5-1135G7 8GB RAM 512GB SDD 15.6 Inch FHD OLED Laptop,334154153,97500.0,82950.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/asus-vivobook-oledea-l13073w-11th-gen-core-i5-1135g7-8gb-ram-512gb-sdd-156-inch-fhd-oled-laptop-i334154153.html,https://static-01.daraz.com.bd/p/dbc4f980b709fb7ce9f80a5da209b6e7.png
Asus VivoBook 15 X515JA-EJ2820W 10th Gen i5-1035G1 8GB RAM 1TB HDD 15.6 Inch FHD Laptop,331035963,75995.0,70400.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-ej2820w-10th-gen-i5-1035g1-8gb-ram-1tb-hdd-156-inch-fhd-laptop-i331035963.html,https://static-01.daraz.com.bd/p/6890d4080823896babeaeffa6d4b13c0.png
Asus VivoBook 15 X515EA-BQ841T 11th Gen i3-1115G4 4GB RAM 512GB SSD 15.6 Inch FHD Laptop,330922042,62500.0,59400.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq841t-11th-gen-i3-1115g4-4gb-ram-512gb-ssd-156-inch-fhd-laptop-i330922042.html,https://static-01.daraz.com.bd/p/e5d415b5b8270d839f0e0fcc1d2caa63.png
"ASUS VivoBook 15 X515EA (BQ1097T) 11th Gen i3-1115G4 3 to 4.1GHz, 4GB, 512GB SSD, Win 10 Genuine, 15.6 FHD Laptop",330905094,63450.0,54800.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq1097t-11th-gen-i3-1115g4-3-to-41ghz-4gb-512gb-ssd-win-10-genuine-156-fhd-laptop-i330905094.html,https://static-01.daraz.com.bd/p/606a6e233894207914c62267b271a8f0.png
Asus ExpertBook B1400CEAE-EB5008 11th Gen Intel Core i7-1165G7 16GB RAM 512GB SSD 14 Inch FHD Laptop,330539067,116999.0,107400.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-expertbook-b1400ceae-eb5008-11th-gen-intel-core-i7-1165g7-16gb-ram-512gb-ssd-14-inch-fhd-laptop-i330539067.html,https://static-01.daraz.com.bd/p/47f582afde6c8133c8ee17224946c1fe.png
Asus VivoBook 15 X515JA (BQ3553W) 10th Gen Intel Core i5-1035G1 8GB RAM 1TB HDD 15.6 Inch FHD Laptop,330492535,77141.0,66500.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ja-bq3553w-10th-gen-intel-core-i5-1035g1-8gb-ram-1tb-hdd-156-inch-fhd-laptop-i330492535.html,https://static-01.daraz.com.bd/p/5e22191e374e160d6e167ca6409a0192.png
Asus VivoBook 15 X515EA (BQ2315W) 11th Gen i3-1115G4 4GB RAM 1TB HDD 15.6 FHD Laptop,330290362,58899.0,54100.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-15-x515ea-bq2315w-11th-gen-i3-1115g4-4gb-ram-1tb-hdd-156-fhd-laptop-i330290362.html,https://static-01.daraz.com.bd/p/47556cb546c7e694d22c4511d7ed34a7.png
ASUS Vivobook X515EA (BQ2312W) 11th Gen i5-1135G7 2.4 to 4.2GH 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,330282439,77900.0,71400.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-x515ea-bq2312w-11th-gen-i5-1135g7-24-to-42gh-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i330282439.html,https://static-01.daraz.com.bd/p/fbcd991d1cb2e5f41c35011a17b6bdbc.png
Asus VivoBook S15 S513EA (L13073W) 11th Gen Core i5-1135G7 8GB DDR4 RAM 512GB SDD 15.6 Inch FHD OLED Laptop,330230909,88295.0,82950.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobookea-l13073w-11th-gen-core-i5-1135g7-8gb-ddr4-ram-512gb-sdd-156-inch-fhd-oled-laptop-i330230909.html,https://static-01.daraz.com.bd/p/f29ac754f428bb4dc6e5db11db543995.png
Asus ExpertBook P1-P1512CEA-EJ0406 11th Gen i3-1115G4 4GB RAM 1TB HDD 15.6 Inch FHD Laptop,330227396,59600.0,57760.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-expertbook-p1-p1512cea-ej0406-11th-gen-i3-1115g4-4gb-ram-1tb-hdd-156-inch-fhd-laptop-i330227396.html,https://static-01.daraz.com.bd/p/aceb4c77ebfe39cc3d182d0f4502d583.png
Asus Vivobook X515EA-EJ2454W Intel Core i3-1115G4 4GB DDR4 RAM 1TB HDD 15.6 Inch FHD Laptop,330023249,60500.0,53900.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/asus-vivobook-x515ea-ej2454w-intel-core-i3-1115g4-4gb-ddr4-ram-1tb-hdd-156-inch-fhd-laptop-i330023249.html,https://static-01.daraz.com.bd/p/010ede25ff8545cadb29fe802e45feab.png
"Gigabyte G5 MF 12th Gen i5-12500H 2.5 To 4.5GHz, 8GB , 512GB SSD, RTX4050 6GB, Win 11 Home, 15.6 Inch FHD Gaming Laptop",328835869,138000.0,131500.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/gigabyte-g5-mf-12th-gen-i5-12500h-25-to-45ghz-8gb-512gb-ssd-rtx4050-6gb-win-11-home-156-inch-fhd-gaming-laptop-i328835869.html,https://static-01.daraz.com.bd/p/b7ab237f5a42007bfc01396b991cd00f.png
"HP 250 G10 13th Gen Core i3-1315U 3.3 to 4.5GHz, 8GB RAM, 512GB SSD, 15.6"" FHD Laptop",327348287,65000.0,60600.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-250-g10-13th-gen-core-i3-1315u-33-to-45ghz-8gb-ram-512gb-ssd-156-fhd-laptop-i327348287.html,https://static-01.daraz.com.bd/p/8d1292c2e5bb9f84c1b623f9c35a6856.png
"HP 250 G10 13th Gen Core i3-1315U 3.3 to 4.5GHz, 8GB, 512GB SSD, UHD Graphics, 15.6 Inch FHD Laptop",327345497,64800.0,60500.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-250-g10-13th-gen-core-i3-1315u-33-to-45ghz-8gb-512gb-ssd-uhd-graphics-156-inch-fhd-laptop-i327345497.html,https://static-01.daraz.com.bd/p/e4cda7d4b8cf5019ff8546d7a02edc8b.png
"HP 250 G9 12th Gen Core i3-1215U 3.3 to 4.4GHz, 8GB RAM, 256GB SSD, 15.6 Inch FHD Laptop",327342224,60000.0,56199.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-250-g9-12th-gen-core-i3-1215u-33-to-44ghz-8gb-ram-256gb-ssd-156-inch-fhd-laptop-i327342224.html,https://static-01.daraz.com.bd/p/9f684a6886d8cb03c0d66479369e183b.png
"HP 240 G9 12th Gen Core i3-1215U 3.3 to 4.4GHz, 8GB, 512GB SSD, 14"" FHD Laptop",327338532,62000.0,58800.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-240-g9-12th-gen-core-i3-1215u-33-to-44ghz-8gb-512gb-ssd-14-fhd-laptop-i327338532.html,https://static-01.daraz.com.bd/p/e8ed5a1434aad812f097400337e23f48.png
"HP 240 G9 12th Gen Core i3-1215U 3.3 to 4.4GHz, 8GB RAM, 512GB SSD, 14 Inch FHD Laptop",327338530,62300.0,58800.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-240-g9-12th-gen-core-i3-1215u-33-to-44ghz-8gb-ram-512gb-ssd-14-inch-fhd-laptop-i327338530.html,https://static-01.daraz.com.bd/p/0084efdd3f5b3767d8815fdd7af1809c.png
"HP 250 G9 12th Gen Core i3-1215U 3.3 to 4.4GHz, 8GB, 256GB SSD, UHD Graphics, 15.6 Inch FHD Laptop",327332973,60000.0,56300.0,,0.0,0,,MS Royal Select,700534707572,0,//www.daraz.com.bd/products/hp-250-g9-12th-gen-core-i3-1215u-33-to-44ghz-8gb-256gb-ssd-uhd-graphics-156-inch-fhd-laptop-i327332973.html,https://static-01.daraz.com.bd/p/18c2a9fed607ccc5c2eb3ed26dad5f0b.png
"HP 250 G8 11th Gen Core i3-1115G4 3 to 4.1GHz, 8GB, 512GB SSD, UHD Graphics, Win 11, 15.6 FHD Laptop",327292717,57800.0,54800.0,,0.0,0,,I-CROWN,700507341076,0,//www.daraz.com.bd/products/hp-250-g8-11th-gen-core-i3-1115g4-3-to-41ghz-8gb-512gb-ssd-uhd-graphics-win-11-156-fhd-laptop-i327292717.html,https://static-01.daraz.com.bd/p/9f684a6886d8cb03c0d66479369e183b.png
"HP 250 G8 11th Gen Core i3-1115G4 3 to 4.1GHz, 8GB, 512GB SSD, Windows 11 Home, 15.6 FHD Laptop",327291717,57000.0,54500.0,,0.0,0,,JANANI COMPUTERS (CTG),1043982,0,//www.daraz.com.bd/products/hp-250-g8-11th-gen-core-i3-1115g4-3-to-41ghz-8gb-512gb-ssd-windows-11-home-156-fhd-laptop-i327291717.html,https://static-01.daraz.com.bd/p/2d43fb48091d9bfff3d8b5ef281e2f02.png
"HP 250 G8 11th Gen Core i3-1115G4 3 to 4.1GHz, 8GB, 512GB SSD, Windows 11, 15.6 FHD Laptop",327290728,57200.0,54600.0,,0.0,0,,BD Sales,700507764232,0,//www.daraz.com.bd/products/hp-250-g8-11th-gen-core-i3-1115g4-3-to-41ghz-8gb-512gb-ssd-windows-11-156-fhd-laptop-i327290728.html,https://static-01.daraz.com.bd/p/9f684a6886d8cb03c0d66479369e183b.png
"Latitude 15 3520 11th Gen i5-1135G7 2.4 to 4.2GHz, 8GB RAM, 256GB SSD, 15.6"" HD Laptop",326817224,75500.0,72000.0,,0.0,0,,BD SALE CTG,700539351781,0,//www.daraz.com.bd/products/latitude-15-3520-11th-gen-i5-1135g7-24-to-42ghz-8gb-ram-256gb-ssd-156-hd-laptop-i326817224.html,https://static-01.daraz.com.bd/p/bc2111e8ea95ce200a6a8ce226d7b387.png
